icao24,origin_country,velocity,on_ground
151d4a,Russian Federation,234.76,False
aa8a8a,United States,88.0,False
151d4b,Russian Federation,107.84,False
151d4e,Russian Federation,71.65,False
781093,China,259.19,False
78108b,China,195.33,False
3992e6,France,95.17,False
151d57,Russian Federation,162.79,False
4ca9c1,Ireland,243.89,False
4ca9c2,Ireland,92.05,False
4ca9c3,Ireland,253.62,False
4ca9aa,Ireland,0.0,True
484506,Kingdom of the Netherlands,208.41,False
7c391b,Australia,138.69,False
a10e46,United States,269.76,False
4ca9d1,Ireland,227.11,False
a2c087,United States,256.12,False
4ca9d2,Ireland,248.93,False
4ca9d3,Ireland,239.73,False
0d0c7c,Mexico,251.24,False
ac81d3,United States,207.53,False
0d0c93,Mexico,155.33,False
4ca9a9,Ireland,110.07,False
4ca9a1,Ireland,217.89,False
3e0708,Germany,65.82,False
7585a2,Philippines,6.69,True
4b5c36,Switzerland,0.0,True
7585b4,Philippines,234.62,False
4b5c1a,Switzerland,25.21,True
782315,China,180.87,False
3dd2cb,Germany,2.57,False
4ca9eb,Ireland,224.58,False
4ca9ec,Ireland,74.81,False
3dd2d0,Germany,59.7,False
7c6cbc,Australia,59.34,False
3dd2c9,Germany,27.66,False
a34e40,United States,203.22,False
4950e4,Portugal,246.34,False
7c394b,Australia,40.85,False
781001,China,282.12,False
7c6ca1,Australia,0.64,True
781008,China,90.86,False
4b5c6e,Switzerland,9.26,True
78232f,China,207.53,False
4ca9cf,Ireland,251.73,False
3dd2f6,Germany,52.64,False
78100b,China,92.84,False
78100a,China,156.13,False
a95ca4,United States,212.43,False
a69f90,United States,286.02,False
4601f2,Finland,142.18,False
a5cf82,United States,289.74,False
4bab4e,Turkey,223.47,False
477d86,Hungary,11.83,True
4bab5a,Turkey,217.41,False
4601f6,Finland,135.08,False
846d0c,Japan,216.2,False
4601f9,Finland,130.49,False
4601f8,Finland,102.71,False
7822dd,China,227.9,False
477d8b,Hungary,4.89,True
4854cf,Kingdom of the Netherlands,221.73,False
4601fa,Finland,127.04,False
140ab7,Russian Federation,40.93,False
47ba0d,Norway,11.83,True
4867ec,Kingdom of the Netherlands,213.17,False
43c921,United Kingdom,71.33,False
4bab2d,Turkey,212.8,False
400610,United Kingdom,230.94,False
ae04d8,United States,245.04,False
4841a6,Kingdom of the Netherlands,213.56,False
abda54,United States,259.75,False
3de527,Germany,41.67,False
4bab56,Turkey,216.98,False
c01ec6,Canada,251.24,False
490d07,Portugal,213.56,False
ae4d69,United States,0.0,True
c82834,New Zealand,10.29,True
c82835,New Zealand,109.09,False
393ab7,France,50.67,False
490d04,Portugal,216.88,False
4867c1,Kingdom of the Netherlands,195.98,False
4867c4,Kingdom of the Netherlands,219.18,False
c82827,New Zealand,71.74,False
4867c3,Kingdom of the Netherlands,224.22,False
43ea66,United Kingdom,89.35,False
a15516,United States,235.03,False
4867b0,Kingdom of the Netherlands,206.87,False
75875e,Philippines,220.59,False
702f08,Bangladesh,4.89,False
7c39c3,Australia,138.69,False
3c0d0c,Germany,223.79,False
4627c1,Finland,117.11,False
702f10,Bangladesh,2.06,False
758722,Philippines,145.73,False
8411a4,Japan,145.89,False
a32bf5,United States,247.92,False
4baac4,Turkey,160.78,False
c060c6,Canada,257.87,False
add295,United States,253.12,False
758729,Philippines,109.18,False
7c39fc,Australia,3.34,True
7c39fb,Australia,98.64,False
394f06,France,70.14,False
846d80,Japan,129.91,False
7c39f5,Australia,161.22,False
70c124,Oman,266.97,False
7c39f7,Australia,127.2,False
70c122,Oman,283.34,False
70c11f,Oman,268.15,False
758709,Philippines,42.12,False
781147,China,242.73,False
485564,Kingdom of the Netherlands,122.81,False
486897,Kingdom of the Netherlands,253.26,False
a9f502,United States,231.03,False
781151,China,207.59,False
ac6227,United States,266.8,False
a6456d,United States,0.0,True
7c146d,Australia,257.3,False
4d4020,Monaco,63.81,False
aa7bd6,United States,238.21,False
7c1465,Australia,10.8,True
7c1467,Australia,6.17,True
4ca973,Ireland,249.74,False
486869,Kingdom of the Netherlands,49.84,False
4ca97b,Ireland,206.17,False
4ca97c,Ireland,220.32,False
7c6dec,Australia,222.23,False
a7fbb3,United States,230.64,False
aa7ba7,United States,250.12,False
478ef4,Norway,125.73,False
c01f28,Canada,255.85,False
486840,Kingdom of the Netherlands,213.95,False
4d405a,Monaco,224.5,False
872f7e,Japan,4.37,True
c827a3,New Zealand,9.26,True
48683f,Kingdom of the Netherlands,115.19,True
008ffa,South Africa,201.16,False
486836,Kingdom of the Netherlands,11.32,True
75876b,Philippines,1.29,True
758798,Philippines,6.69,True
a4f239,United States,211.64,False
3c0d59,Germany,0.0,True
acb0e7,United States,221.53,False
86787c,Japan,238.22,False
c06183,Canada,252.43,False
88084a,Thailand,225.04,False
880858,Thailand,256.79,False
880857,Thailand,227.83,False
880856,Thailand,203.24,False
880850,Thailand,191.06,False
486804,Kingdom of the Netherlands,227.85,False
486802,Kingdom of the Netherlands,243.87,False
c06179,Canada,247.75,False
c06175,Canada,254.92,False
486800,Kingdom of the Netherlands,216.81,False
880846,Thailand,74.32,False
880845,Thailand,218.64,False
c827e9,New Zealand,185.87,False
880849,Thailand,105.37,False
880841,Thailand,217.85,False
a55a08,United States,117.57,False
c827ee,New Zealand,3.09,True
a417af,United States,232.04,False
c827f0,New Zealand,227.55,False
7586ca,Philippines,6.69,True
3c0ca6,Germany,213.93,False
88085a,Thailand,175.65,False
76d104,Singapore,209.01,False
76d107,Singapore,156.67,False
4a4e63,Romania,37.33,False
ab6851,United States,244.21,False
781101,China,256.71,False
4ca8e4,Ireland,207.77,False
7c6de7,Australia,206.87,False
3c61f3,Germany,226.92,False
4ca8e6,Ireland,194.6,False
7c6de6,Australia,0.0,True
a31a54,United States,146.28,False
7c6de3,Australia,206.29,False
7c1447,Australia,7.37,True
4bab27,Turkey,209.82,False
7c6ddd,Australia,0.0,True
4bab23,Turkey,231.5,False
4bab24,Turkey,247.67,False
7c6ddb,Australia,201.06,False
781110,China,248.37,False
4ca8f4,Ireland,102.61,False
7c6dd8,Australia,71.78,False
7c6dd6,Australia,169.38,False
7c6dd5,Australia,203.48,False
a6dbf3,United States,252.89,False
a31a50,United States,272.13,False
7c0108,Australia,87.2,False
78110d,China,122.44,False
4ca8db,Ireland,145.44,False
a2c4e0,United States,254.78,False
a31a34,United States,286.39,False
7c6dc9,Australia,11.32,True
4ca8af,Ireland,260.85,False
a3f7b8,United States,281.56,False
7c6dbb,Australia,5.66,True
7c6dba,Australia,243.7,False
4ca8d6,Ireland,158.54,False
4ca8d9,Ireland,214.64,False
7c6db5,Australia,216.02,False
4ca8d5,Ireland,240.18,False
4ca8bd,Ireland,206.37,False
4b25ea,Switzerland,50.94,False
4baa45,Turkey,180.45,False
4baa43,Turkey,198.03,False
3c7439,Germany,233.57,False
c1e641,Canada,1.54,True
4baa55,Turkey,216.85,False
a31a7b,United States,265.86,False
3c0ac5,Germany,205.83,False
4baa54,Turkey,145.9,False
4baa50,Turkey,220.27,False
3c743a,Germany,238.81,False
4baa4d,Turkey,215.36,False
88803e,Viet Nam,232.37,False
88803f,Viet Nam,107.85,False
4c31e2,Serbia,214.43,False
40072b,United Kingdom,211.69,False
501e83,Croatia,203.74,False
4baa0d,Turkey,152.3,False
4baa1a,Turkey,143.31,False
3df746,Germany,69.0,False
c0502e,Canada,262.15,False
a44d85,United States,282.04,False
42474f,United Kingdom,261.59,False
3c0acb,Germany,213.96,False
7c4a53,Australia,156.67,False
501e6e,Croatia,149.99,False
4b11dd,Switzerland,111.73,False
aa7e74,United States,255.94,False
7c4a54,Australia,238.57,False
4baa85,Turkey,222.53,False
4baa7a,Turkey,0.0,True
4855d2,Kingdom of the Netherlands,172.37,False
4855d0,Kingdom of the Netherlands,1.54,True
a7c7a2,United States,285.83,False
add2ad,United States,256.06,False
a7c7a5,United States,276.64,False
400795,United Kingdom,198.27,False
4baa92,Turkey,0.0,True
4b3902,Switzerland,199.69,False
4868f8,Kingdom of the Netherlands,245.14,False
4baa8d,Turkey,252.81,False
4baa8e,Turkey,238.92,False
4baa8b,Turkey,241.28,False
4baa8c,Turkey,150.8,False
a777bf,United States,245.71,False
aa7e51,United States,228.44,False
4a1921,Romania,8.23,True
4baa4f,Turkey,245.3,False
400776,United Kingdom,244.19,False
400775,United Kingdom,254.59,False
4868e2,Kingdom of the Netherlands,224.21,False
43eb7b,United Kingdom,136.92,False
4baa76,Turkey,213.34,False
3c7425,Germany,272.35,False
3c7426,Germany,209.82,False
3c7428,Germany,232.37,False
4baa72,Turkey,242.71,False
400773,United Kingdom,225.24,False
400772,United Kingdom,164.7,False
4baa70,Turkey,214.3,False
4868bc,Kingdom of the Netherlands,200.41,False
4868ba,Kingdom of the Netherlands,221.38,False
4baa6b,Turkey,147.77,False
31fef6,Italy,34.53,False
a1ecd6,United States,240.92,False
ab9e12,United States,240.39,False
4ca912,Ireland,212.28,False
4ca911,Ireland,166.27,False
a0103b,United States,274.79,False
add376,United States,239.42,False
c82744,New Zealand,146.26,False
c82741,New Zealand,260.67,False
a53975,United States,256.86,False
4ca929,Ireland,163.61,False
43c8f6,United Kingdom,41.56,False
43c8f8,United Kingdom,3.71,False
c82759,New Zealand,89.96,False
a3e658,United States,238.44,False
4868a6,Kingdom of the Netherlands,240.94,False
845b9c,Japan,73.34,False
c82762,New Zealand,209.66,False
a1433a,United States,275.31,False
43c8bf,United Kingdom,93.55,False
7cad46,Australia,12.86,True
7cad45,Australia,212.16,False
7cad49,Australia,88.54,False
43c8c9,United Kingdom,66.08,False
7cad44,Australia,201.92,False
7cad41,Australia,212.52,False
7c01c2,Australia,115.89,False
43c8c5,United Kingdom,64.76,False
4ca95e,Ireland,233.48,False
888093,Viet Nam,239.4,False
8678e2,Japan,275.5,False
43c8b6,United Kingdom,46.53,False
43c8b7,United Kingdom,64.75,False
c8276b,New Zealand,129.33,False
43c8b3,United Kingdom,77.85,False
495038,Portugal,245.55,False
4ca961,Ireland,220.37,False
43c8b4,United Kingdom,65.8,False
495039,Portugal,199.72,False
45d069,Denmark,100.46,False
43c8f0,United Kingdom,30.77,False
4ca92b,Ireland,240.32,False
43c8df,United Kingdom,5.07,False
4ca935,Ireland,208.48,False
48436d,Kingdom of the Netherlands,239.72,False
45d065,Denmark,239.6,False
45d068,Denmark,250.67,False
a6a904,United States,52.69,False
43c8e6,United Kingdom,43.27,False
45d064,Denmark,256.06,False
43c8e7,United Kingdom,32.88,False
45d06e,Denmark,222.03,False
43c8cb,United Kingdom,66.86,False
43c8cd,United Kingdom,60.99,False
43c8cf,United Kingdom,60.23,False
4a068b,Romania,128.92,False
4ca947,Ireland,260.4,False
4a068c,Romania,144.35,False
43c8d3,United Kingdom,62.21,False
43c8d4,United Kingdom,2.31,True
758827,Philippines,218.02,False
c1e4a5,Canada,21.09,True
e495d0,Brazil,233.48,False
781273,China,273.25,False
3bc9ff,France,8.23,True
4ca892,Ireland,127.42,False
770590,Sri Lanka,245.0,False
4ca84f,Ireland,108.55,False
770591,Sri Lanka,234.68,False
4ca84b,Ireland,226.1,False
4ca84c,Ireland,237.01,False
4ca84d,Ireland,237.44,False
e495b2,Brazil,211.16,False
4ca84a,Ireland,233.27,False
4ca857,Ireland,134.42,False
4ca854,Ireland,218.61,False
4ca855,Ireland,137.44,False
4ca856,Ireland,196.21,False
a8d635,United States,276.94,False
781298,China,187.11,False
4ca85c,Ireland,190.09,False
a40694,United States,286.89,False
4ca85b,Ireland,127.96,False
00cbac,South Africa,133.06,False
382f9a,France,68.47,False
a022c4,United States,238.27,False
a5399b,United States,50.82,False
a5bccd,United States,251.22,False
486954,Kingdom of the Netherlands,201.23,False
4ca88c,Ireland,189.67,False
4ca893,Ireland,161.37,False
4ca894,Ireland,258.59,False
e84084,Ecuador,241.0,False
424691,United Kingdom,209.42,False
a262ae,United States,109.12,False
e48395,Brazil,224.88,False
a1db3a,United States,133.3,False
acb1f8,United States,278.07,False
4bbd07,Turkey,217.9,False
4bbd06,Turkey,220.37,False
4bbd03,Turkey,258.78,False
4bbd02,Turkey,217.87,False
4bbd01,Turkey,218.57,False
a9f67d,United States,265.26,False
7587e4,Philippines,11.88,False
a44e24,United States,254.31,False
7587f5,Philippines,225.82,False
488a89,Poland,54.15,False
4ca7c6,Ireland,177.75,False
501db3,Croatia,213.0,False
39082e,France,62.81,False
7587ca,Philippines,220.93,False
ac0cab,United States,126.02,False
4a04e3,Romania,81.81,False
0d09bd,Mexico,243.35,False
490d85,Portugal,215.83,False
0d09be,Mexico,0.0,True
3d93fd,Germany,76.34,False
4601fd,Finland,69.18,False
4601fc,Finland,133.3,False
76d255,Singapore,96.8,False
76d256,Singapore,237.4,False
840035,Japan,50.86,False
3c0c9e,Germany,210.62,False
a658a1,United States,267.71,False
4ca7b9,Ireland,220.17,False
4ca7b5,Ireland,73.46,False
4ca7b6,Ireland,97.81,False
4ca7b7,Ireland,134.15,False
78124a,China,188.87,False
4bbd0e,Turkey,224.16,False
4bbd0d,Turkey,101.45,False
4bbd0a,Turkey,213.31,False
501dc4,Croatia,163.2,False
78124c,China,70.63,False
49d5a6,Czech Republic,76.92,False
ac1e56,United States,295.63,False
4b23e1,Switzerland,54.76,False
501d1d,Croatia,76.12,False
3c1cbb,Germany,0.0,True
88815c,Viet Nam,223.31,False
a82d14,United States,0.0,True
4ca6c4,Ireland,66.31,False
3c1cea,Germany,0.0,True
49d5ce,Czech Republic,29.25,False
3c1cdf,Germany,230.87,False
3c1cf0,Germany,0.0,True
888140,Viet Nam,203.28,False
c02fb8,Canada,5.4,True
43c5e8,United Kingdom,201.66,False
888136,Viet Nam,231.86,False
4b10f7,Switzerland,118.47,False
44d2ab,Belgium,205.69,False
49d5ec,Czech Republic,56.0,False
02a199,Tunisia,219.6,False
02a197,Tunisia,72.34,False
02a198,Tunisia,220.31,False
4b3810,Switzerland,229.71,False
02a194,Tunisia,197.95,False
02a192,Tunisia,1.29,True
888155,Viet Nam,231.49,False
a09fc4,United States,229.45,False
888151,Viet Nam,21.09,True
ac0b7f,United States,245.99,False
4ca6fb,Ireland,105.13,False
4ca6fc,Ireland,137.99,False
a81a73,United States,27.78,False
388261,France,7.72,False
478e00,Norway,163.49,False
4ca808,Ireland,195.47,False
4002bf,United Kingdom,219.84,False
4ca804,Ireland,74.27,False
4ca805,Ireland,243.87,False
4ca801,Ireland,237.04,False
7cae09,Australia,222.4,False
a8e4e9,United States,207.43,False
ae037e,United States,185.44,False
02a0ad,Tunisia,219.96,False
7cae61,Australia,186.8,False
4ca837,Ireland,75.87,False
7c5e99,Australia,63.75,False
a39338,United States,251.15,False
7c5e95,Australia,66.72,False
a40312,United States,241.77,False
c01d72,Canada,243.18,False
4ca847,Ireland,240.37,False
a1c986,United States,96.06,False
4ca80b,Ireland,224.36,False
4ca80c,Ireland,241.12,False
4ca80e,Ireland,237.82,False
76d1cb,Singapore,241.39,False
7cae45,Australia,121.47,False
76d1ca,Singapore,235.16,False
76d1cc,Singapore,236.42,False
4ca813,Ireland,245.83,False
7cae42,Australia,120.4,False
4ca811,Ireland,207.12,False
4ca812,Ireland,235.89,False
3d935b,Germany,51.88,False
3e1683,Germany,54.02,False
a68a95,United States,12.86,True
4bceb5,Turkey,71.98,False
a1fcc5,United States,194.24,False
46004b,Finland,206.84,False
a0469f,United States,89.49,False
4ca760,Ireland,121.15,False
4a0483,Romania,67.19,False
4ca74e,Ireland,69.21,False
486651,Kingdom of the Netherlands,156.13,False
a95fbe,United States,243.76,False
4bcdf6,Turkey,68.85,False
4ca759,Ireland,88.74,False
4bcdf0,Turkey,209.09,False
a2c35a,United States,244.47,False
48664a,Kingdom of the Netherlands,212.02,False
394c09,France,232.16,False
4bcdec,Turkey,218.34,False
4bcdeb,Turkey,216.6,False
a77645,United States,254.63,False
78138e,China,180.55,False
4ca765,Ireland,239.76,False
394c14,France,194.17,False
4ca761,Ireland,206.28,False
4ca762,Ireland,206.63,False
4ca763,Ireland,50.42,True
394c19,France,81.04,False
4bcdba,Turkey,140.54,False
4ca737,Ireland,234.85,False
4ca738,Ireland,221.4,False
4ca739,Ireland,220.95,False
4ca730,Ireland,229.39,False
4ca73f,Ireland,206.63,False
4ca73d,Ireland,224.17,False
4ca73e,Ireland,220.47,False
78007a,China,103.8,False
c01d49,Canada,8.13,False
4bcde4,Turkey,254.09,False
4bcde3,Turkey,210.36,False
4bcde1,Turkey,205.47,False
38d19c,France,77.28,False
4ca740,Ireland,235.97,False
4bcdce,Turkey,248.36,False
86eb72,Japan,130.87,False
7c5e08,Australia,128.32,False
acd64b,United States,0.0,True
e494f1,Brazil,74.0,False
4ca798,Ireland,173.68,False
a3e327,United States,87.97,False
394c0a,France,219.59,False
a6ffc3,United States,253.72,False
4ca76a,Ireland,80.99,False
841400,Japan,208.03,False
405e23,United Kingdom,205.77,False
840169,Japan,57.18,False
3f22cc,Germany,19.72,False
e4827c,Brazil,214.53,False
a87078,United States,117.14,False
78131d,China,205.77,False
aaa929,United States,253.85,False
491d83,Portugal,262.22,False
4a29f9,Romania,247.05,False
78132a,China,195.84,False
4ca6a6,Ireland,85.46,False
4864ee,Kingdom of the Netherlands,247.09,False
4864ef,Kingdom of the Netherlands,177.6,False
c08560,Canada,70.46,False
4864ec,Kingdom of the Netherlands,227.83,False
7c1685,Australia,68.36,False
4ca6a4,Ireland,132.0,False
4864ed,Kingdom of the Netherlands,202.55,False
a75039,United States,214.17,False
a8c006,United States,209.98,False
02a263,Tunisia,180.13,False
7cacc1,Australia,7.72,True
a5238e,United States,59.87,False
02a261,Tunisia,71.78,False
02a262,Tunisia,211.09,False
78135e,China,180.8,False
4864bc,Kingdom of the Netherlands,81.8,False
4984b5,Czech Republic,129.58,False
abb624,United States,279.83,False
a1a2a2,United States,255.25,False
4853d0,Kingdom of the Netherlands,156.35,False
4ca5c8,Ireland,249.21,False
4bbb30,Turkey,275.93,False
4ca5c7,Ireland,223.78,False
501c0c,Croatia,240.17,False
4866ee,Kingdom of the Netherlands,228.46,False
501c0f,Croatia,85.16,False
4853d4,Kingdom of the Netherlands,221.9,False
4853d2,Kingdom of the Netherlands,223.23,False
48ea01,Poland,227.72,False
abb6dc,United States,277.93,False
48c9f3,Poland,87.28,False
341682,Spain,208.21,False
501c44,Croatia,187.39,False
501c43,Croatia,125.24,False
4866e0,Kingdom of the Netherlands,191.34,False
501c3b,Croatia,137.18,False
401824,United Kingdom,53.95,False
48c9e5,Poland,27.85,False
501c49,Croatia,193.22,False
a33e85,United States,267.49,False
e49512,Brazil,230.48,False
76e723,Singapore,80.85,False
a535be,United States,243.87,False
478f5c,Norway,0.0,True
48fd75,Poland,68.48,False
ab40f8,United States,198.23,False
a788b5,United States,57.35,False
7c1830,Australia,206.14,False
501c4b,Croatia,270.83,False
43c6f4,United Kingdom,245.7,False
43c6f6,United Kingdom,182.09,False
76e72d,Singapore,128.88,False
a5bb17,United States,288.27,False
76e72e,Singapore,5.4,True
405ee0,United Kingdom,162.08,False
48ea4d,Poland,4.37,True
48ea4e,Poland,256.99,False
a788d3,United States,269.35,False
86da40,Japan,267.17,False
48418b,Kingdom of the Netherlands,9.77,True
48418a,Kingdom of the Netherlands,219.47,False
3cd576,Germany,226.97,False
3cc247,Germany,116.38,False
7c16cf,Australia,57.01,False
7caf1a,Australia,253.52,False
478f0b,Norway,36.01,False
484186,Kingdom of the Netherlands,67.94,False
48548d,Kingdom of the Netherlands,207.12,False
8881ac,Viet Nam,250.3,False
484166,Kingdom of the Netherlands,233.9,False
a21dc4,United States,279.49,False
50848a,Ukraine,220.06,False
7c29da,Australia,198.19,False
48548e,Kingdom of the Netherlands,199.44,False
48415f,Kingdom of the Netherlands,9.77,True
7c03f9,Australia,0.45,True
4bcda9,Turkey,217.92,False
4bcda6,Turkey,220.3,False
4bcda4,Turkey,218.73,False
4bcdb0,Turkey,241.51,False
48414c,Kingdom of the Netherlands,211.58,False
4bcdaa,Turkey,245.49,False
a2b110,United States,232.62,False
4bcdb5,Turkey,216.17,False
4bcdb3,Turkey,157.68,False
4bcdae,Turkey,211.17,False
7c03f1,Australia,203.58,False
4bcdac,Turkey,77.34,False
c87eca,New Zealand,7.2,True
4bcdab,Turkey,217.86,False
7c03f2,Australia,7.72,True
484132,Kingdom of the Netherlands,9.77,True
399074,France,50.11,False
4a5df7,Romania,235.5,False
4bcda1,Turkey,241.94,False
4ca707,Ireland,215.34,False
4ca704,Ireland,154.61,False
484131,Kingdom of the Netherlands,229.76,False
4ca701,Ireland,240.67,False
4ca702,Ireland,1.8,True
4bccba,Turkey,86.43,False
841538,Japan,284.91,False
45f45b,Denmark,61.95,False
48676c,Kingdom of the Netherlands,9.26,True
c87efe,New Zealand,0.0,True
c87efd,New Zealand,0.0,True
a2b153,United States,257.69,False
4ca63a,Ireland,241.81,False
8880f6,Viet Nam,233.56,False
4ca645,Ireland,219.34,False
4ca646,Ireland,74.34,False
8880f3,Viet Nam,201.35,False
4ca640,Ireland,219.98,False
4ca643,Ireland,245.7,False
780190,China,248.78,False
a2b136,United States,239.09,False
a2b135,United States,251.89,False
4bccb0,Turkey,215.12,False
405f12,United Kingdom,17.49,True
4ca615,Ireland,223.95,False
405f13,United Kingdom,1.29,True
405f11,United Kingdom,198.58,False
4ca61e,Ireland,109.6,False
486741,Kingdom of the Netherlands,205.02,False
4ca61b,Ireland,150.97,False
4bccb9,Turkey,248.76,False
c00b35,Canada,109.93,False
aa7aa0,United States,179.38,False
ab9af3,United States,258.18,False
4ca623,Ireland,170.82,False
4ca624,Ireland,208.34,False
4ca625,Ireland,263.58,False
4bccaf,Turkey,214.94,False
4bccad,Turkey,220.66,False
4ca621,Ireland,204.31,False
7c29d5,Australia,193.28,False
c01e13,Canada,252.32,False
3b77ac,France,276.13,False
8880ac,Viet Nam,241.18,False
a4adcc,United States,6.43,True
8880b4,Viet Nam,231.6,False
49d677,Czech Republic,196.94,False
4ca660,Ireland,226.85,False
8880e8,Viet Nam,231.6,False
3b77e4,France,256.96,False
8880e4,Viet Nam,244.66,False
8880e1,Viet Nam,131.47,False
ad2aed,United States,245.3,False
ad2aea,United States,246.5,False
a1c9a0,United States,146.98,False
c01e1f,Canada,260.9,False
e4814a,Brazil,219.17,False
424455,United Kingdom,242.26,False
abeb7c,United States,79.2,False
a033f9,United States,216.46,False
781431,China,218.4,False
888210,Viet Nam,182.93,False
a7a17b,United States,273.72,False
a286bd,United States,87.23,False
e49475,Brazil,210.22,False
7c045e,Australia,86.08,False
4852f4,Kingdom of the Netherlands,60.98,False
7c045f,Australia,136.87,False
4bce0f,Turkey,233.92,False
4bce0e,Turkey,248.89,False
c06022,Canada,257.8,False
4bce0b,Turkey,241.16,False
7caddb,Australia,5.66,True
4852f6,Kingdom of the Netherlands,132.17,False
a8c121,United States,184.55,False
7c0460,Australia,221.58,False
3ce7eb,Germany,2.31,True
3ce7ea,Germany,67.19,False
4bce04,Turkey,225.92,False
7c175d,Australia,4.12,True
48b5c2,Poland,206.39,False
e48189,Brazil,216.54,False
7c79a9,Australia,55.36,False
a8aac8,United States,284.39,False
88480b,Thailand,73.14,False
46866b,Greece,168.83,False
4d0105,Luxembourg,101.58,False
4d0103,Luxembourg,272.69,False
4d0107,Luxembourg,261.18,False
884807,Thailand,83.8,False
a6c12f,United States,235.37,False
84655a,Japan,147.93,False
a7e151,United States,170.4,False
a1d18f,United States,246.99,False
869210,Japan,281.45,False
851bba,Japan,8.23,True
468627,Greece,145.53,False
acf27f,United States,24.86,False
4075b4,United Kingdom,234.05,False
4d0140,Luxembourg,5.14,True
4d0112,Luxembourg,257.0,False
4d0111,Luxembourg,235.34,False
ac17b0,United States,201.2,False
a6c120,United States,67.08,False
780e44,China,228.29,False
484a92,Kingdom of the Netherlands,48.58,False
400e14,United Kingdom,204.4,False
400e13,United Kingdom,199.02,False
780e55,China,0.45,True
780e53,China,198.7,False
c05f94,Canada,169.26,False
4d010c,Luxembourg,246.22,False
4ab483,Sweden,0.0,True
346191,Spain,51.88,False
507c85,Uzbekistan,223.63,False
389f9b,France,0.0,True
aa74ad,United States,264.58,False
48ad85,Poland,7.46,True
ac1846,United States,202.07,False
407666,United Kingdom,262.78,False
346188,Spain,256.7,False
76cccd,Singapore,258.29,False
346185,Spain,234.27,False
346184,Spain,111.94,False
346183,Spain,214.92,False
346182,Spain,133.67,False
76cce4,Singapore,112.53,False
76cce5,Singapore,262.1,False
76cce2,Singapore,273.09,False
40631a,United Kingdom,8.75,True
76cce6,Singapore,266.98,False
400cd8,United Kingdom,220.73,False
424cbb,United Kingdom,80.31,False
aab202,United States,145.54,False
4791dd,Norway,226.12,False
3c4906,Germany,67.6,False
7502c2,Malaysia,234.45,False
a0c3e4,United States,43.97,False
5140d2,Georgia,149.87,False
7502d8,Malaysia,138.96,False
5140c5,Georgia,249.51,False
a85c01,United States,242.67,False
a5b3ad,United States,234.95,False
5140c2,Georgia,105.23,False
405051,United Kingdom,52.41,False
39a0c4,France,46.35,False
40769a,United Kingdom,214.49,False
346146,Spain,143.71,False
485d61,Kingdom of the Netherlands,94.22,False
7502b8,Malaysia,151.32,False
7502b1,Malaysia,251.05,False
4b1c01,Switzerland,54.04,False
40768c,United Kingdom,205.52,False
40768d,United Kingdom,250.5,False
84659e,Japan,248.59,False
459a65,Denmark,173.81,False
34744c,Spain,233.95,False
34744d,Spain,234.95,False
40767a,United Kingdom,261.53,False
45b4ef,Denmark,227.71,False
347454,Spain,127.5,False
3950ce,France,183.67,False
7c6781,Australia,63.89,False
347453,Spain,152.55,False
3950cc,France,225.23,False
48ad0f,Poland,215.06,False
407686,United Kingdom,219.53,False
48ad0c,Poland,199.91,False
4b83a6,Turkey,63.88,False
407689,United Kingdom,207.47,False
45a1d2,Denmark,57.21,False
3e0d41,Germany,70.4,False
48ad19,Poland,119.87,False
40766d,United Kingdom,207.17,False
48ad10,Poland,204.27,False
400ceb,United Kingdom,221.54,False
a9cc41,United States,213.63,False
34754d,Spain,219.48,False
34754c,Spain,63.8,False
48ad02,Poland,72.55,False
34620b,Spain,197.51,False
ab80ed,United States,82.83,False
7c52fc,Australia,4.12,True
7c52fa,Australia,0.0,True
a97c49,United States,277.4,False
3c496e,Germany,241.28,False
851c42,Japan,227.56,False
4b95f9,Turkey,61.77,False
4ab2a3,Sweden,71.2,False
485d08,Kingdom of the Netherlands,59.99,False
407631,United Kingdom,244.33,False
407637,United Kingdom,87.94,False
a670a3,United States,0.0,True
347501,Spain,238.51,False
780dad,China,146.66,False
407607,United Kingdom,75.68,False
780dd1,China,128.24,False
a97c18,United States,2.57,True
750484,Malaysia,212.99,False
c0171a,Canada,223.22,False
400d5b,United Kingdom,151.11,False
a62ee6,United States,94.86,False
30086d,Italy,30.82,False
c01732,Canada,239.42,False
750492,Malaysia,221.25,False
a5521c,United States,143.85,False
75047c,Malaysia,227.27,False
75047d,Malaysia,152.32,False
a18284,United States,249.05,False
c01723,Canada,76.63,False
750463,Malaysia,103.92,False
4074b2,United Kingdom,198.63,False
4074b8,United Kingdom,245.29,False
4074b5,United Kingdom,213.0,False
ac16bb,United States,263.89,False
c01755,Canada,127.18,False
750457,Malaysia,127.84,False
c01759,Canada,223.23,False
8966d4,United Arab Emirates,266.15,False
300860,Italy,51.66,False
85c0f2,Japan,6.69,True
8966e0,United Arab Emirates,209.6,False
c0172e,Canada,258.28,False
8966cd,United Arab Emirates,227.76,False
30085a,Italy,50.22,False
a1f894,United States,28.81,False
750466,Malaysia,165.14,False
750440,Malaysia,88.89,False
3460d4,Spain,50.54,False
84b3c9,Japan,224.64,False
851c64,Japan,222.28,False
45a265,Denmark,63.69,False
750451,Malaysia,163.49,False
75043e,Malaysia,194.4,False
300847,Italy,59.27,False
75043a,Malaysia,148.15,False
