icao24,origin_country,velocity,on_ground
4cc586,Iceland,226.91,False
4cc581,Iceland,225.61,False
a3d7dc,United States,241.48,False
4cc582,Iceland,5.4,True
78929b,China,218.18,False
78929f,China,209.81,False
78929c,China,0.0,True
469e41,Greece,194.68,False
469e42,Greece,163.33,False
344644,Spain,216.51,False
469e45,Greece,202.1,False
504e87,Republic of Moldova,205.61,False
4402b9,Austria,201.02,False
4cc587,Iceland,220.87,False
46b8b5,Greece,233.25,False
46b8b2,Greece,232.79,False
c079d5,Canada,246.02,False
8a0289,Indonesia,173.32,False
46b8ad,Greece,125.65,False
46b8aa,Greece,199.17,False
46b8a2,Greece,0.77,True
47a05e,Norway,226.57,False
46b8a6,Greece,89.05,False
4402d3,Austria,171.56,False
a3761c,United States,0.0,True
7c2de2,Australia,0.0,True
407d99,United Kingdom,3.6,True
06a115,Qatar,271.3,False
06a116,Qatar,216.62,False
06a113,Qatar,274.73,False
4404c7,Austria,69.48,False
406a62,United Kingdom,217.61,False
407d90,United Kingdom,4.63,True
86cf7c,Japan,182.96,False
06a110,Qatar,229.63,False
407d91,United Kingdom,63.67,False
adc5ff,United States,263.94,False
06a10f,Qatar,256.04,False
4021cf,United Kingdom,46.92,False
406a59,United Kingdom,222.62,False
801532,India,198.17,False
06a128,Qatar,251.28,False
e4a12c,Brazil,213.96,False
06a126,Qatar,255.95,False
06a127,Qatar,230.17,False
a51958,United States,281.65,False
06a120,Qatar,266.93,False
80151f,India,104.65,False
4404b2,Austria,42.82,False
406a3d,United Kingdom,202.62,False
8850ae,Thailand,67.25,False
06a11d,Qatar,225.61,False
8850b8,Thailand,229.76,False
06a139,Qatar,240.59,False
8850b6,Thailand,259.58,False
8850b0,Thailand,93.71,False
801503,India,122.23,False
407d74,United Kingdom,243.05,False
e4a131,Brazil,149.49,False
06a12f,Qatar,260.43,False
a87904,United States,241.42,False
06a12b,Qatar,227.83,False
407d5b,United Kingdom,114.53,False
c0307a,Canada,258.6,False
7c7144,Australia,33.38,False
80154a,India,188.07,False
06a13b,Qatar,9.26,True
406a9f,United Kingdom,247.8,False
801562,India,230.68,False
48c22e,Poland,233.23,False
48c22f,Poland,97.54,False
7c7134,Australia,37.17,False
80155d,India,176.93,False
80155b,India,0.32,True
ad7701,United States,253.86,False
48c238,Poland,231.99,False
48c239,Poland,227.1,False
86cf2b,Japan,112.43,False
80155f,India,73.24,False
48c234,Poland,75.74,False
48c232,Poland,165.51,False
48c233,Poland,244.87,False
48c230,Poland,234.59,False
48e893,Poland,152.54,False
406a95,United Kingdom,0.0,True
801571,India,130.18,False
48c229,Poland,219.28,False
406a91,United Kingdom,232.03,False
80152e,India,236.58,False
48c227,Poland,211.43,False
48c228,Poland,205.85,False
801539,India,3.34,True
48c223,Poland,242.88,False
7c7128,Australia,0.77,True
48c224,Poland,228.97,False
80153b,India,262.68,False
a8b4c6,United States,285.99,False
7c1abe,Australia,190.69,False
407d00,United Kingdom,223.19,False
3e4601,Germany,8.23,True
80156d,India,195.74,False
a4c02d,United States,243.82,False
80156c,India,252.71,False
874518,Japan,74.91,False
3432c5,Spain,94.78,False
e0814b,Argentina,6.69,True
85186a,Japan,0.0,True
c03001,Canada,256.63,False
3d1327,Germany,54.35,False
801595,India,211.34,False
801596,India,224.47,False
780928,China,219.76,False
801590,India,128.16,False
801593,India,154.38,False
801591,India,147.83,False
407d4c,United Kingdom,215.12,False
a86605,United States,0.0,True
3445d9,Spain,71.52,False
440582,Austria,238.43,False
44056b,Austria,228.73,False
a3c662,United States,284.46,False
407d45,United Kingdom,154.88,False
407d46,United Kingdom,4.89,True
ac42fa,United States,0.0,True
406a02,United Kingdom,272.7,False
44058f,Austria,133.88,False
780962,China,221.17,False
780966,China,190.86,False
a48379,United States,255.91,False
440592,Austria,51.37,False
407d22,United Kingdom,222.06,False
06a103,Qatar,218.81,False
3c061d,Germany,232.97,False
06a101,Qatar,269.74,False
851848,Japan,0.0,True
7c2e59,Australia,49.95,False
a255c7,United States,211.44,False
7892a6,China,7.72,True
7892a4,China,5.14,True
407bf5,United Kingdom,231.01,False
c819de,New Zealand,127.14,False
a78e09,United States,239.28,False
7c1b06,Australia,266.08,False
ad639e,United States,239.5,False
06a0af,Qatar,212.35,False
a9d66c,United States,190.5,False
88510f,Thailand,239.43,False
88510a,Thailand,240.06,False
06a0bf,Qatar,219.81,False
06a0ba,Qatar,217.75,False
06a0bb,Qatar,205.75,False
a9d63b,United States,272.63,False
680001,Bhutan,249.94,False
47a0bf,Norway,232.16,False
342189,Spain,238.54,False
680009,Bhutan,201.11,False
342188,Spain,215.43,False
68000a,Bhutan,157.97,False
68000c,Bhutan,62.4,False
8013d6,India,149.38,False
06a0e5,Qatar,238.74,False
a2b8fe,United States,198.35,False
06a0df,Qatar,241.94,False
06a0db,Qatar,266.53,False
4acaa4,Sweden,181.27,False
06a0f9,Qatar,147.55,False
7cf8eb,Australia,122.9,False
ab35d3,United States,89.33,False
7c1b55,Australia,126.31,False
7c1b51,Australia,126.88,False
aaae52,United States,247.57,False
aaae4b,United States,209.58,False
ad7631,United States,249.53,False
acffbe,United States,231.78,False
71c752,Republic of Korea,131.06,False
7c705d,Australia,32.87,False
86cf09,Japan,158.78,False
a732a2,United States,240.6,False
71c746,Republic of Korea,273.72,False
a41b5b,United States,84.87,False
88516c,Thailand,250.48,False
71c743,Republic of Korea,246.8,False
4acaa6,Sweden,6.69,True
8013e3,India,136.45,False
a482d5,United States,30.97,False
1e3c8a,Russian Federation,117.79,False
06a19e,Qatar,230.51,False
a732d9,United States,253.74,False
4a348d,Romania,45.55,False
8013db,India,0.0,True
8013dc,India,277.78,False
7808a2,China,206.71,False
4acaaf,Sweden,213.7,False
4acac3,Sweden,221.45,False
4acac5,Sweden,153.25,False
8013ea,India,215.28,False
885156,Thailand,0.0,False
a13748,United States,238.22,False
71c714,Republic of Korea,189.28,False
4a2182,Romania,227.8,False
4a2183,Romania,241.39,False
7808ac,China,209.37,False
4a2181,Romania,232.67,False
71c712,Republic of Korea,105.44,False
39ce41,France,151.11,False
4403bb,Austria,197.75,False
39bb24,France,182.58,False
71c700,Republic of Korea,190.54,False
39bb21,France,226.73,False
76eb00,Singapore,12.35,False
0ac9e1,Colombia,218.09,False
39bb22,France,220.91,False
8409da,Japan,116.97,False
885175,Thailand,12.36,False
009bbd,South Africa,85.41,False
704458,Myanmar,136.99,False
738a89,Israel,63.77,False
4b1817,Switzerland,229.89,False
4b1819,Switzerland,8.23,True
aa8c39,United States,135.26,False
7c6b2f,Australia,0.51,True
408124,United Kingdom,219.34,False
7c6b2d,Australia,227.39,False
88044f,Thailand,220.25,False
88044e,Thailand,226.43,False
4b1813,Switzerland,211.44,False
7c6b2b,Australia,202.82,False
7c6b41,Australia,140.75,False
842194,Japan,141.41,False
880452,Thailand,145.48,False
880458,Thailand,129.08,False
880456,Thailand,122.68,False
4b1805,Switzerland,0.0,True
4b1809,Switzerland,0.0,True
0d0c02,Mexico,226.72,False
4b1802,Switzerland,147.91,False
7c6b31,Australia,177.02,False
7c6b30,Australia,142.01,False
4952ca,Portugal,232.66,False
4952cb,Portugal,228.08,False
7c6b39,Australia,126.14,False
7c6b38,Australia,206.62,False
880441,Thailand,235.12,False
7c6b37,Australia,66.88,False
7c6b36,Australia,213.74,False
4952ce,Portugal,241.35,False
7c6b35,Australia,172.21,False
4952cf,Portugal,226.63,False
7c6b19,Australia,168.23,False
4952d2,Portugal,236.08,False
7c6b0f,Australia,231.74,False
7c6b0e,Australia,0.9,True
7c6b0c,Australia,215.04,False
7c6b0b,Australia,219.58,False
4952d0,Portugal,206.21,False
7c6b28,Australia,13.89,True
a08b7c,United States,8.23,True
aa56b8,United States,251.73,False
4952c1,Portugal,142.9,False
4952c2,Portugal,209.38,False
88045a,Thailand,221.76,False
4952c6,Portugal,214.76,False
4952c8,Portugal,239.07,False
4b180c,Switzerland,215.6,False
7c6b18,Australia,5.14,True
440db9,Austria,33.83,False
4952ac,Portugal,102.89,False
7c6b13,Australia,282.48,False
7c6b12,Australia,72.72,False
4952ae,Portugal,222.2,False
4b180a,Switzerland,205.69,False
4b180b,Switzerland,184.64,False
4952b0,Portugal,251.85,False
e4943e,Brazil,236.1,False
4b1857,Switzerland,201.85,False
3c664e,Germany,235.83,False
3c664d,Germany,0.77,True
40814f,United Kingdom,43.14,False
abb3b6,United States,213.43,False
4952a8,Portugal,254.22,False
3c666a,Germany,220.14,False
abb3be,United States,212.33,False
3c6672,Germany,11.83,True
3c6670,Germany,0.0,True
3c6676,Germany,230.69,False
3c667a,Germany,74.78,False
408142,United Kingdom,235.15,False
40812e,United Kingdom,145.15,False
7c6b3b,Australia,257.74,False
408137,United Kingdom,8.75,True
408134,United Kingdom,210.06,False
7c6b3d,Australia,224.01,False
408133,United Kingdom,100.05,False
7c6b3c,Australia,194.21,False
861f3c,Japan,230.41,False
3c65a2,Germany,245.82,False
4b187e,Switzerland,3.86,True
4b187f,Switzerland,0.0,True
aba155,United States,235.24,False
4b187a,Switzerland,96.11,False
4b1883,Switzerland,259.64,False
4b1887,Switzerland,262.65,False
3c65c3,Germany,153.35,False
ac7159,United States,226.18,False
4b1881,Switzerland,243.96,False
3e8085,Germany,48.15,False
4b1882,Switzerland,6.17,True
a8e2d6,United States,277.81,False
3c65c6,Germany,224.99,False
3c65c9,Germany,221.13,False
3c65c8,Germany,220.29,False
ae1468,United States,174.82,False
3c65e1,Germany,15.43,True
3b7b3f,France,157.52,False
3b7b3d,France,97.3,False
3b7b3b,France,73.41,False
3c65d8,Germany,221.35,False
ae145e,United States,226.49,False
3c65cb,Germany,195.58,False
7c6b07,Australia,255.81,False
a0579a,United States,216.08,False
391a14,France,50.03,False
abd9b5,United States,262.74,False
aa9f6f,United States,224.53,False
a928e8,United States,104.2,False
a1775f,United States,12.86,True
c8243a,New Zealand,225.97,False
a41447,United States,0.0,True
782001,China,159.64,False
861e9a,Japan,220.08,False
3980ab,France,54.89,False
e4808c,Brazil,232.18,False
ad072c,United States,206.96,False
a7d72f,United States,167.04,False
800da2,India,223.17,False
a6a414,United States,52.97,False
3d1e62,Germany,49.39,False
484679,Kingdom of the Netherlands,8.3,False
3de8e3,Germany,8.98,False
e492b0,Brazil,68.63,False
86d5c3,Japan,216.62,False
3980e5,France,132.79,False
758335,Philippines,219.38,False
ae2730,United States,83.78,False
485991,Kingdom of the Netherlands,4.37,True
49530b,Portugal,226.41,False
75831c,Philippines,151.15,False
84cb66,Japan,152.73,False
495308,Portugal,223.59,False
86d5d8,Japan,243.88,False
485990,Kingdom of the Netherlands,60.75,False
48597e,Kingdom of the Netherlands,199.1,False
495304,Portugal,233.81,False
48597d,Kingdom of the Netherlands,236.47,False
84cb5b,Japan,217.42,False
477ff1,Hungary,189.53,False
a0a6c5,United States,0.0,True
3c6745,Germany,10.8,True
477ff3,Hungary,236.28,False
3c6744,Germany,206.02,False
440cff,Austria,3.34,True
7c6a8d,Australia,205.56,False
3c6749,Germany,104.1,False
3c6757,Germany,5.14,True
3c6754,Germany,3.86,True
3c674a,Germany,133.09,False
440cf8,Austria,4.12,True
3c6753,Germany,149.39,False
3c6752,Germany,186.66,False
3c6751,Germany,5.92,True
3c6750,Germany,206.56,False
408064,United Kingdom,238.27,False
3c675a,Germany,154.23,False
408066,United Kingdom,111.35,False
408067,United Kingdom,254.22,False
3c674f,Germany,185.93,False
3c674e,Germany,185.8,False
3fae9c,Germany,52.07,False
40804d,United Kingdom,252.18,False
7c6a5e,Australia,56.27,False
408051,United Kingdom,243.57,False
408052,United Kingdom,165.12,False
3c6704,Germany,256.16,False
440cbe,Austria,84.05,False
440cbf,Austria,178.99,False
440cc1,Austria,211.66,False
3c6712,Germany,250.69,False
440cab,Austria,143.0,False
3c6716,Germany,19.55,True
440cac,Austria,0.26,True
3c6715,Germany,271.19,False
7c492b,Australia,2.57,True
7c3616,Australia,3.6,True
440cb1,Austria,150.25,False
4951ef,Portugal,241.92,False
c02cf1,Canada,122.46,False
4008ad,United Kingdom,244.76,False
a6eacf,United States,272.78,False
4008ae,United Kingdom,164.66,False
4008b2,United Kingdom,228.42,False
7c4926,Australia,238.16,False
7c4923,Australia,248.61,False
4951cb,Portugal,66.87,False
4951cc,Portugal,139.6,False
4951ce,Portugal,233.9,False
3c6589,Germany,228.05,False
abc7c6,United States,242.21,False
40822d,United Kingdom,246.73,False
40822e,United Kingdom,210.03,False
aa44d0,United States,224.82,False
3c6588,Germany,123.86,False
ac97d0,United States,61.79,False
3c658c,Germany,5.4,True
a3f3e5,United States,247.86,False
02a1a5,Tunisia,210.46,False
02a1a6,Tunisia,215.01,False
7c6c52,Australia,253.4,False
02a1a3,Tunisia,212.48,False
3c6595,Germany,242.83,False
7c6c55,Australia,195.58,False
02a1a7,Tunisia,212.36,False
39d315,France,110.7,False
39d317,France,214.84,False
ac0a22,United States,0.0,True
39d310,France,225.46,False
39d311,France,195.05,False
40820e,United Kingdom,215.28,False
c08537,Canada,0.0,True
460812,Finland,135.68,False
a7e9e4,United States,234.37,False
3dd54f,Germany,10.49,False
c08536,Canada,242.48,False
408210,United Kingdom,113.37,False
402bb6,United Kingdom,50.03,False
c02ee9,Canada,221.06,False
39d30b,France,204.33,False
3c6548,Germany,226.49,False
3c7877,Germany,216.38,False
4690e5,Greece,185.68,False
4690e4,Greece,243.69,False
3c7879,Germany,145.98,False
4b5da6,Switzerland,3.09,True
4690e2,Greece,204.22,False
4b5da7,Switzerland,0.06,True
4b5da5,Switzerland,2.57,True
7c10f2,Australia,131.51,False
4b5da3,Switzerland,3.09,True
a1780c,United States,66.47,False
39e68d,France,75.8,False
3c6544,Germany,199.4,False
39e68e,France,252.14,False
3c6541,Germany,239.5,False
4690f9,Greece,207.61,False
3c654d,Germany,211.53,False
3c787a,Germany,209.5,False
7c6c97,Australia,12.86,True
7c6c96,Australia,0.0,True
40825f,United Kingdom,9.77,True
40825d,United Kingdom,90.65,False
408262,United Kingdom,230.57,False
39e688,France,66.76,False
3c654e,Germany,240.45,False
39e680,France,166.72,False
ae01b9,United States,106.88,False
4b5dad,Switzerland,2.31,True
c02eb9,Canada,222.0,False
7c7f8f,Australia,34.48,False
4b5daa,Switzerland,8.23,True
408251,United Kingdom,73.75,False
39e693,France,4.37,True
39e692,France,253.75,False
39e695,France,88.47,False
39e698,France,0.0,True
40823f,United Kingdom,254.52,False
40823c,United Kingdom,75.7,False
40823d,United Kingdom,216.86,False
78206d,China,279.77,False
78206a,China,133.82,False
782088,China,70.64,False
3c64a1,Germany,119.39,False
a03235,United States,241.39,False
e491b1,Brazil,218.09,False
3c64b1,Germany,222.07,False
3c64a5,Germany,239.37,False
3c64a4,Germany,218.88,False
0a001b,Algeria,242.6,False
3c64a7,Germany,238.62,False
3c64ae,Germany,214.51,False
3c64ac,Germany,220.39,False
e491af,Brazil,222.55,False
3c64ab,Germany,217.5,False
3c64aa,Germany,223.92,False
4080f7,United Kingdom,187.93,False
0a008e,Algeria,225.83,False
0a008d,Algeria,217.51,False
7c6c27,Australia,227.55,False
7c6c24,Australia,66.9,False
0a009c,Algeria,221.54,False
02a1aa,Tunisia,210.98,False
02a1ab,Tunisia,215.23,False
0a0079,Algeria,224.77,False
0a0077,Algeria,234.4,False
846a16,Japan,77.86,False
02a1b0,Tunisia,204.04,False
02a1b1,Tunisia,206.56,False
c083f2,Canada,142.34,False
8687bc,Japan,138.12,False
710436,Saudi Arabia,130.96,False
0a007a,Algeria,145.0,False
a0eeea,United States,252.13,False
e491ef,Brazil,250.54,False
c82336,New Zealand,127.05,False
ad4eb4,United States,252.88,False
c82337,New Zealand,213.62,False
a2d573,United States,94.58,False
3cc7fe,Germany,250.17,False
a45bd7,United States,0.0,True
75847f,Philippines,224.04,False
494142,Portugal,191.48,False
ab5227,United States,43.6,False
3aaa98,France,15.95,True
78212c,China,189.46,False
3994cf,France,91.01,False
758477,Philippines,90.47,False
39e4ac,France,18.52,True
a1b573,United States,260.04,False
c8234a,New Zealand,215.17,False
4a08e9,Romania,192.18,False
49410c,Portugal,149.75,False
a0a7a0,United States,241.83,False
ae0207,United States,117.79,False
4080db,United Kingdom,236.94,False
4080df,United Kingdom,224.47,False
c07193,Canada,253.43,False
769103,Singapore,208.65,False
494111,Portugal,214.12,False
4080e3,United Kingdom,265.42,False
4080e4,United Kingdom,162.57,False
494119,Portugal,146.0,False
494117,Portugal,71.21,False
0a0021,Algeria,232.45,False
7c6af0,Australia,126.97,False
758453,Philippines,231.85,False
7c6af9,Australia,118.22,False
4080d8,United Kingdom,79.39,False
494103,Portugal,238.21,False
861f88,Japan,127.74,False
4b28b1,Switzerland,53.57,False
494108,Portugal,206.46,False
494106,Portugal,196.19,False
7c6aef,Australia,122.87,False
7c6ae5,Australia,125.14,False
4080bf,United Kingdom,91.58,False
7c6ae1,Australia,149.06,False
7c6ae0,Australia,131.55,False
3981e4,France,63.49,False
3c64f7,Germany,253.62,False
4080c1,United Kingdom,3.6,True
4080c0,United Kingdom,253.27,False
758436,Philippines,169.79,False
0d0a9a,Mexico,255.66,False
4080ad,United Kingdom,71.55,False
0d0a9b,Mexico,249.08,False
4080b6,United Kingdom,254.66,False
4a08ea,Romania,222.37,False
4a08ec,Romania,206.05,False
4a08eb,Romania,23.15,False
782191,China,239.0,False
861ed6,Japan,207.32,False
4009c7,United Kingdom,252.36,False
4b15d6,Switzerland,220.19,False
4b15d8,Switzerland,239.23,False
3c6635,Germany,171.01,False
861ebc,Japan,153.25,False
ae13d1,United States,232.84,False
861ef8,Japan,76.76,False
408183,United Kingdom,224.6,False
4b15ef,Switzerland,0.0,True
408184,United Kingdom,205.38,False
e49220,Brazil,223.16,False
3c6643,Germany,255.6,False
3c6657,Germany,13.38,True
3c6655,Germany,73.65,False
3c664c,Germany,73.61,False
861ede,Japan,87.96,False
a40291,United States,76.0,False
3c7982,Germany,176.2,False
40815c,United Kingdom,0.0,True
3c6653,Germany,69.43,False
a7c53e,United States,65.82,False
a9aebc,United States,252.2,False
aa4587,United States,223.72,False
c0843a,Canada,130.58,False
39d303,France,208.64,False
39d304,France,0.0,True
39d305,France,165.65,False
39d307,France,132.54,False
44b438,Belgium,183.47,False
738c0a,Israel,215.19,False
ab6511,United States,0.0,True
842208,Japan,164.37,False
4bae5a,Turkey,263.68,False
4009cb,United Kingdom,5.66,False
782107,China,152.2,False
702c6c,Bangladesh,136.03,False
4009d8,United Kingdom,5.14,True
3c6468,Germany,146.2,False
400880,United Kingdom,141.53,False
400879,United Kingdom,232.8,False
7820a6,China,2.31,False
4843f2,Kingdom of the Netherlands,228.72,False
0d0e46,Mexico,239.71,False
a58c29,United States,267.8,False
aa67ac,United States,154.68,False
7c6d78,Australia,250.75,False
3c6481,Germany,197.68,False
7583e4,Philippines,173.8,False
3c6483,Germany,267.81,False
3c6482,Germany,171.29,False
3c6489,Germany,5.66,True
3c6488,Germany,7.72,True
a676c4,United States,143.05,False
3c6487,Germany,226.91,False
3c648a,Germany,212.01,False
7583ed,Philippines,163.38,False
3c648e,Germany,2.06,True
390988,France,43.39,False
3c648f,Germany,210.37,False
400846,United Kingdom,174.45,False
0d0e5e,Mexico,225.76,False
3c6498,Germany,242.83,False
4b1617,Switzerland,177.6,False
c820ae,New Zealand,62.54,False
440c8e,Austria,3.6,True
3c6422,Germany,116.64,False
7c6d9f,Australia,101.19,False
7c6d9d,Australia,243.87,False
7c6d9c,Australia,220.77,False
7c6d9b,Australia,289.43,False
7c6d9a,Australia,201.18,False
151dd4,Russian Federation,232.04,False
c080cd,Canada,110.05,False
440c8c,Austria,4.89,True
440c8d,Austria,203.13,False
7820f9,China,157.96,False
ab0d76,United States,279.06,False
3c6433,Germany,219.89,False
3c6449,Germany,152.79,False
7c6d8c,Australia,207.89,False
7583a8,Philippines,237.66,False
a1b0c6,United States,89.99,False
38605c,France,56.6,False
aaa4dc,United States,246.64,False
4b161a,Switzerland,186.02,False
3c6443,Germany,1.29,True
4b161e,Switzerland,212.21,False
7c6d7b,Australia,282.58,False
0d0e20,Mexico,251.27,False
7c6d7f,Australia,264.41,False
7c6d96,Australia,0.0,True
ac1a2c,United States,273.72,False
151dea,Russian Federation,85.94,False
7c6d93,Australia,161.62,False
86d98e,Japan,228.51,False
7c6d90,Australia,1.8,True
44b0c3,Belgium,0.0,True
7c6d98,Australia,207.52,False
7c6d97,Australia,1.29,True
a11eb7,United States,266.49,False
a0b820,United States,242.11,False
3c0f22,Germany,149.7,False
3908a0,France,74.19,False
a18845,United States,272.5,False
440c58,Austria,242.27,False
aaa593,United States,222.11,False
a913d6,United States,244.34,False
a9bf4b,United States,268.23,False
758502,Philippines,230.39,False
ad4bec,United States,59.36,False
440c6f,Austria,246.86,False
c080d9,Canada,0.06,True
398065,France,54.54,False
440c83,Austria,7.72,True
0c4354,Dominican Republic,220.72,False
440c70,Austria,279.24,False
7c6d2f,Australia,0.0,True
7c6d2b,Australia,0.0,True
7c6d2a,Australia,2.06,True
4b1691,Switzerland,2.31,False
49514c,Portugal,237.07,False
49514f,Portugal,239.27,False
a0a545,United States,144.76,False
4b5cf8,Switzerland,3.86,False
7c6d38,Australia,238.27,False
7c6d36,Australia,203.77,False
7c6d32,Australia,4.12,True
7c6d31,Australia,244.4,False
151f0d,Russian Federation,26.77,False
a0feab,United States,231.06,False
495145,Portugal,228.46,False
7c6d24,Australia,201.28,False
440c31,Austria,201.31,False
4b169a,Switzerland,108.97,False
440c34,Austria,246.42,False
aa8a09,United States,235.69,False
440c35,Austria,167.74,False
440c36,Austria,133.41,False
4b168f,Switzerland,71.66,False
782237,China,246.07,False
151e8d,Russian Federation,267.39,False
4246b3,United Kingdom,240.29,False
4246b2,United Kingdom,233.45,False
4b027f,Switzerland,198.16,False
4b027d,Switzerland,234.26,False
4b027c,Switzerland,207.75,False
4246b1,United Kingdom,0.06,True
4b0281,Switzerland,128.85,False
aab841,United States,70.29,False
4b0274,Switzerland,131.9,False
4006c4,United Kingdom,256.51,False
c03f37,Canada,263.72,False
a29551,United States,243.24,False
485789,Kingdom of the Netherlands,8.75,True
7c6bc3,Australia,3.34,True
7c7eef,Australia,120.92,False
7c6bb9,Australia,257.85,False
4b028e,Switzerland,229.71,False
484442,Kingdom of the Netherlands,244.42,False
484445,Kingdom of the Netherlands,253.51,False
485778,Kingdom of the Netherlands,156.3,False
4b0290,Switzerland,187.68,False
0d0cd9,Mexico,214.37,False
4b0293,Switzerland,219.08,False
4b0292,Switzerland,253.95,False
c82258,New Zealand,203.8,False
acf846,United States,12.35,True
3991e4,France,201.48,False
3991e3,France,178.38,False
78227c,China,211.65,False
3991e0,France,220.46,False
ad1857,United States,258.75,False
3991e8,France,224.01,False
3991e7,France,212.71,False
3991e9,France,237.95,False
4259c3,United Kingdom,9.77,True
78228b,China,242.69,False
a0428a,United States,245.98,False
4006ee,United Kingdom,235.18,False
151e88,Russian Federation,202.79,False
a16273,United States,246.13,False
a8e0a5,United States,251.53,False
758538,Philippines,2.06,True
4246a2,United Kingdom,239.5,False
4246a3,United Kingdom,10.8,True
4006eb,United Kingdom,238.57,False
485734,Kingdom of the Netherlands,76.09,False
05e063,Mauritania,91.6,False
4b5d2e,Switzerland,9.77,True
00ae2a,South Africa,255.66,False
39e1ee,France,41.99,False
3c6523,Germany,208.53,False
151dc3,Russian Federation,233.58,False
151dc6,Russian Federation,246.28,False
ab60e3,United States,258.05,False
151dba,Russian Federation,240.14,False
3c6522,Germany,232.5,False
3c6521,Germany,268.47,False
3991ea,France,128.53,False
3c7865,Germany,125.71,False
c02ae3,Canada,263.98,False
151db3,Russian Federation,205.1,False
e4910e,Brazil,213.54,False
3c7861,Germany,216.01,False
842388,Japan,224.31,False
424765,United Kingdom,267.24,False
a7851c,United States,283.15,False
a6b51e,United States,48.31,False
4019b4,United Kingdom,38.07,False
aa9bb8,United States,122.86,False
0d0d6d,Mexico,235.01,False
a09d9f,United States,71.52,False
4951ca,Portugal,217.9,False
4951d3,Portugal,233.83,False
4951d6,Portugal,234.76,False
4951d7,Portugal,251.15,False
4951d8,Portugal,5.4,True
4951d1,Portugal,229.24,False
4951d2,Portugal,231.73,False
a46d47,United States,251.72,False
a304d8,United States,201.13,False
40097f,United Kingdom,266.0,False
40097e,United Kingdom,256.35,False
40097d,United Kingdom,145.86,False
40097c,United Kingdom,192.02,False
0d0d27,Mexico,233.43,False
ab0e54,United States,272.69,False
45d1f4,Denmark,47.49,False
4844ef,Kingdom of the Netherlands,260.28,False
a677e3,United States,211.48,False
ac1b21,United States,245.05,False
40095d,United Kingdom,231.1,False
0d0d41,Mexico,248.15,False
0d0d40,Mexico,4.63,True
7821f2,China,235.82,False
39942e,France,56.92,False
408041,United Kingdom,218.93,False
a11fa1,United States,236.7,False
a11fa3,United States,257.92,False
ab62d3,United States,242.14,False
408032,United Kingdom,223.22,False
a8e262,United States,250.45,False
408026,United Kingdom,253.53,False
408027,United Kingdom,247.84,False
392ae6,France,203.68,False
392ae9,France,231.71,False
00bf8a,South Africa,187.42,False
4844c6,Kingdom of the Netherlands,188.88,False
3e060a,Germany,61.49,False
392af8,France,249.08,False
ab62f8,United States,102.76,False
408011,United Kingdom,223.5,False
4a4eae,Romania,220.47,False
a22d9f,United States,246.99,False
392aeb,France,85.28,False
ace5bd,United States,261.5,False
aa305f,United States,246.97,False
440d85,Austria,65.33,False
440d89,Austria,56.67,False
75862c,Philippines,205.28,False
ab6380,United States,216.5,False
440d6e,Austria,126.62,False
adf318,United States,50.94,False
393f0a,France,140.48,False
ae6cc8,United States,64.62,False
ae6cc6,United States,9.12,False
393f0d,France,146.62,False
151e16,Russian Federation,210.0,False
440d70,Austria,10.8,True
758649,Philippines,68.81,False
a05628,United States,228.52,False
a05627,United States,261.02,False
a05626,United States,237.4,False
aa8b76,United States,56.92,False
151e1d,Russian Federation,27.75,False
151e1f,Russian Federation,219.46,False
440d8a,Austria,58.13,False
495297,Portugal,239.94,False
495298,Portugal,200.66,False
495299,Portugal,243.7,False
758628,Philippines,57.14,False
440d42,Austria,101.19,False
495292,Portugal,235.71,False
495293,Portugal,235.78,False
440d45,Austria,101.26,False
400960,United Kingdom,177.65,False
0d0bba,Mexico,247.87,False
40093f,United Kingdom,222.06,False
400944,United Kingdom,176.06,False
495279,Portugal,144.69,False
a09cfe,United States,0.0,True
40092b,United Kingdom,5.14,True
a05669,United States,237.7,False
400935,United Kingdom,134.25,False
440d4b,Austria,99.0,False
a6a1b4,United States,235.59,False
151e04,Russian Federation,83.47,False
aa9e4a,United States,219.72,False
a784d5,United States,228.17,False
7821b4,China,192.8,False
440d3e,Austria,63.06,False
484595,Kingdom of the Netherlands,58.52,False
151d85,Russian Federation,115.55,False
4247bd,United Kingdom,243.85,False
781031,China,245.6,False
4007f9,United Kingdom,156.57,False
e4908e,Brazil,3.09,True
4007f7,United Kingdom,240.43,False
4007dc,United Kingdom,177.81,False
151d76,Russian Federation,250.8,False
4007da,United Kingdom,194.0,False
151d77,Russian Federation,227.11,False
4baac8,Turkey,249.02,False
4baad0,Turkey,163.95,False
151d9a,Russian Federation,222.63,False
4baacb,Turkey,209.74,False
a47fd9,United States,0.9,True
4baad9,Turkey,243.59,False
495219,Portugal,146.55,False
7c398b,Australia,119.75,False
495212,Portugal,108.09,False
48455e,Kingdom of the Netherlands,186.79,False
48455d,Kingdom of the Netherlands,142.54,False
495215,Portugal,243.08,False
495216,Portugal,219.6,False
4baacf,Turkey,147.24,False
484559,Kingdom of the Netherlands,261.79,False
a8e1cc,United States,243.67,False
484555,Kingdom of the Netherlands,226.63,False
484556,Kingdom of the Netherlands,93.65,False
ace60c,United States,250.02,False
485873,Kingdom of the Netherlands,191.06,False
485870,Kingdom of the Netherlands,211.85,False
485871,Kingdom of the Netherlands,15.43,True
