icao24,origin_country,velocity,on_ground
c05f0f,Canada,160.98,False
407687,United Kingdom,227.8,False
4791ac,Norway,192.67,False
407686,United Kingdom,145.26,False
48ad0f,Poland,175.02,False
c05f09,Canada,129.91,False
a2f0aa,United States,232.43,False
40766d,United Kingdom,221.74,False
a6f9b3,United States,269.01,False
acf213,United States,38.94,False
a310bb,United States,275.94,False
a49f89,United States,247.45,False
c04af4,Canada,212.39,False
3c4969,Germany,236.34,False
ac03ee,United States,131.71,False
a5a0e3,United States,51.98,False
8463b4,Japan,201.04,False
a670de,United States,190.69,False
abe3e6,United States,241.43,False
a3380f,United States,71.08,False
ad7f96,United States,0.0,True
750405,Malaysia,204.99,False
a813e9,United States,155.5,False
a07522,United States,69.79,False
ac4c9a,United States,53.61,False
a07528,United States,51.49,False
a8bf73,United States,0.0,True
a21833,United States,205.03,False
aa60bb,United States,192.66,False
76cda4,Singapore,101.21,False
76cda5,Singapore,219.26,False
407630,United Kingdom,139.94,False
acf0db,United States,236.64,False
407631,United Kingdom,217.23,False
a97c23,United States,189.41,False
a2f200,United States,265.66,False
a44520,United States,211.94,False
780da8,China,244.5,False
40761a,United Kingdom,141.8,False
a31216,United States,206.51,False
a0757f,United States,0.0,True
a1f884,United States,250.37,False
a24bac,United States,45.17,False
a6d3c2,United States,63.76,False
a19566,United States,41.83,False
76cdab,Singapore,244.55,False
aa0c64,United States,66.97,False
c01761,Canada,112.58,False
c04aa1,Canada,169.2,False
aa1f97,United States,234.21,False
c0174d,Canada,203.87,False
acf0d8,United States,204.82,False
a9a9f2,United States,142.61,False
76cdc1,Singapore,227.28,False
a6f9fa,United States,94.33,False
c0174f,Canada,237.77,False
4afb7e,Sweden,4.12,True
c05dd8,Canada,2.57,True
ad10ec,United States,133.45,False
c04aa9,Canada,82.13,False
a24ba7,United States,218.23,False
ac181d,United States,239.61,False
a44502,United States,230.98,False
a7f3ab,United States,244.2,False
a98f2d,United States,77.48,False
a959df,United States,286.23,False
a0755a,United States,79.74,False
a37ec4,United States,117.18,False
a37eb0,United States,201.24,False
a85c3d,United States,49.45,False
a85c3e,United States,242.12,False
aa1f79,United States,104.93,False
ac0504,United States,203.2,False
ab9516,United States,42.48,False
a07579,United States,276.56,False
a1954d,United States,48.69,False
a826f1,United States,12.86,True
a25ed7,United States,63.11,False
a4a879,United States,2.77,False
a06293,United States,60.05,False
750480,Malaysia,157.45,False
ab2c0b,United States,133.38,False
a44565,United States,214.07,False
aad6b7,United States,55.2,False
a62ee6,United States,238.9,False
75046c,Malaysia,239.86,False
acaf0b,United States,201.17,False
a6e837,United States,221.25,False
ad36a8,United States,235.0,False
ac5f42,United States,214.32,False
8940a2,Bahrain,226.78,False
750492,Malaysia,224.58,False
a5521c,United States,224.47,False
a5787c,United States,47.4,False
a68546,United States,52.41,False
8966ee,United Arab Emirates,294.26,False
c01725,Canada,259.28,False
aac3a9,United States,285.35,False
ac4c21,United States,211.22,False
c0173f,Canada,242.25,False
75044d,Malaysia,250.34,False
a4dbe3,United States,42.38,False
c0173e,Canada,219.05,False
8966bd,United Arab Emirates,250.29,False
a44544,United States,155.83,False
4074b2,United Kingdom,209.33,False
75044a,Malaysia,93.03,False
a2aef2,United States,52.06,False
4074b8,United Kingdom,204.98,False
4074b5,United Kingdom,181.13,False
ac16bb,United States,261.85,False
a6720a,United States,248.41,False
c01759,Canada,137.78,False
a55251,United States,149.51,False
ad36c8,United States,117.41,False
750470,Malaysia,232.06,False
8966cf,United Arab Emirates,244.37,False
75045d,Malaysia,162.05,False
a44533,United States,135.93,False
a1d233,United States,44.26,False
750467,Malaysia,221.57,False
a920f0,United States,34.79,False
a97c9a,United States,0.0,True
adbc00,United States,72.54,False
ac16da,United States,144.46,False
7c52f8,Australia,183.55,False
abf6d7,United States,72.29,False
851c64,Japan,0.0,True
a3bba0,United States,202.78,False
a2f270,United States,33.26,False
a087c5,United States,284.39,False
ab2c72,United States,189.78,False
ae56b5,United States,47.85,False
a44591,United States,255.51,False
750446,Malaysia,249.4,False
8966c7,United Arab Emirates,272.34,False
750449,Malaysia,2.83,True
06e010,Rwanda,244.19,False
ac4c67,United States,205.09,False
a97c85,United States,183.45,False
a44588,United States,6.69,True
aac3f4,United States,239.48,False
a920ce,United States,55.96,False
851c86,Japan,225.06,False
a087a5,United States,93.32,False
aab0ba,United States,272.66,False
a5b50b,United States,187.37,False
a1e58f,United States,251.92,False
a7081a,United States,260.07,False
a55218,United States,271.16,False
a920db,United States,64.82,False
ab2c8e,United States,0.0,True
c01703,Canada,189.9,False
4074e3,United Kingdom,264.57,False
ac03f2,United States,233.06,False
ad6c3b,United States,196.71,False
a4455e,United States,218.6,False
a70831,United States,46.33,False
3474da,Spain,253.59,False
a12d2f,United States,0.0,True
717c70,Saudi Arabia,242.81,False
3474ce,Spain,9.26,True
4cafc1,Ireland,94.86,False
48ada8,Poland,187.78,False
3474cd,Spain,156.3,False
a81582,United States,77.68,False
c03a5a,Canada,201.19,False
a087fb,United States,45.84,False
4cafcb,Ireland,204.56,False
a00d5b,United States,257.8,False
4cafd8,Ireland,0.0,True
0c21b7,Panama,241.8,False
a217d0,United States,94.22,False
a087d8,United States,222.03,False
aa6399,United States,36.61,False
0c21a3,Panama,114.45,False
a2f293,United States,50.28,False
a7e24a,United States,233.32,False
a97be8,United States,78.28,False
4cafb3,Ireland,212.71,False
4cafb5,Ireland,1.8,True
ae202a,United States,20.54,False
abc07b,United States,261.61,False
4caffb,Ireland,214.14,False
a35a16,United States,142.42,False
a11a53,United States,122.46,False
a5fbdc,United States,3.86,True
a0fa34,United States,49.9,False
c004f3,Canada,258.06,False
a5525c,United States,74.08,False
a5c899,United States,250.87,False
a23a28,United States,256.77,False
a5c895,United States,198.06,False
ad0074,United States,195.77,False
780f3a,China,233.48,False
ace063,United States,0.0,True
780f3d,China,241.11,False
a24d41,United States,49.41,False
abc09e,United States,212.82,False
7c67b7,Australia,138.16,False
a6c247,United States,227.17,False
c03a69,Canada,140.92,False
851ca8,Japan,0.0,True
aa0cf4,United States,60.39,False
a6e89b,United States,202.63,False
a23a02,United States,114.34,False
a194e0,United States,57.89,False
c004ea,Canada,142.08,False
0100ff,Egypt,132.02,False
a12d67,United States,220.78,False
aa7668,United States,195.85,False
4caff6,Ireland,143.35,False
4caff8,Ireland,225.69,False
407797,United Kingdom,236.49,False
01024c,Egypt,238.82,False
01024e,Egypt,210.26,False
407799,United Kingdom,233.03,False
a697db,United States,269.89,False
a0fa70,United States,235.11,False
ac4ca8,United States,212.85,False
a4dd65,United States,268.0,False
c04d0a,Canada,106.13,False
01023f,Egypt,27.99,False
aa75ca,United States,45.72,False
a1d1d0,United States,223.72,False
40643a,United Kingdom,0.0,True
40643d,United Kingdom,215.1,False
c03a0b,Canada,81.36,False
a564f7,United States,56.82,False
a60a2d,United States,182.71,False
406440,United Kingdom,202.93,False
40775c,United Kingdom,209.38,False
868088,Japan,248.27,False
a194fa,United States,58.25,False
868089,Japan,162.25,False
a47a19,United States,24.02,False
48ae83,Poland,233.02,False
ad6ca7,United States,209.47,False
010264,Egypt,227.01,False
3951c2,France,213.28,False
010265,Egypt,225.17,False
40641d,United Kingdom,210.2,False
a1e4e9,United States,77.72,False
ad6cb1,United States,47.85,False
abe65a,United States,215.19,False
7503c2,Malaysia,227.11,False
aa88d2,United States,183.79,False
a1f90e,United States,284.99,False
a564a8,United States,267.65,False
a1f905,United States,69.58,False
7503d6,Malaysia,105.74,False
a01fe5,United States,40.77,False
abc012,United States,127.52,False
a35a92,United States,221.56,False
010205,Egypt,231.74,False
a4dd35,United States,4.37,True
01022c,Egypt,27.57,False
01022f,Egypt,218.85,False
acf344,United States,195.71,False
a48d94,United States,38.06,False
c04d13,Canada,163.16,False
a697cf,United States,124.71,False
a0d90c,United States,191.67,False
a08948,United States,52.08,False
3b13ff,France,2.31,True
868038,Japan,224.64,False
a0d970,United States,76.89,False
a3260d,United States,57.26,False
a59a9a,United States,41.68,False
a1f94c,United States,185.24,False
750517,Malaysia,89.61,False
48ae20,Poland,220.6,False
48ae21,Poland,259.02,False
ad6d6e,United States,49.94,False
ad5a50,United States,47.82,False
485e2d,Kingdom of the Netherlands,139.65,False
a84a55,United States,217.76,False
a60a9b,United States,269.28,False
a01fdf,United States,86.34,False
a9cd47,United States,194.04,False
8464f4,Japan,194.41,False
acf1f1,United States,64.34,False
acf1f2,United States,235.29,False
acf1f6,United States,143.87,False
a84a7b,United States,184.2,False
485e30,Kingdom of the Netherlands,272.4,False
a01fee,United States,257.93,False
a06325,United States,142.51,False
a7e1cf,United States,39.57,False
ad11eb,United States,6.17,True
346310,Spain,232.34,False
a2afeb,United States,218.26,False
a20675,United States,277.86,False
a0d99a,United States,37.04,False
c05efc,Canada,88.04,False
a791c0,United States,210.51,False
c05ef6,Canada,123.4,False
acf1ec,United States,1.54,True
7c6843,Australia,235.7,False
a4ca6a,United States,6.17,True
c0187a,Canada,149.45,False
a2afe1,United States,46.44,False
a19697,United States,39.83,False
ac1934,United States,122.06,False
01027c,Egypt,240.5,False
a84a17,United States,169.88,False
ab9628,United States,219.27,False
a671f2,United States,69.98,False
ac5fad,United States,0.0,True
ab9624,United States,61.68,True
a6c1bc,United States,40.07,False
a84a50,United States,267.38,False
a59a99,United States,2.31,True
a4460d,United States,240.72,False
a1f96f,United States,103.4,False
acafa6,United States,34.56,False
76ceeb,Singapore,221.91,False
76ceed,Singapore,235.39,False
abf949,United States,198.98,False
a97d34,United States,108.95,False
a814da,United States,117.29,False
507c54,Uzbekistan,267.52,False
aad94a,United States,50.54,False
adaa93,United States,141.44,False
a24cd9,United States,50.35,False
c0055d,Canada,57.14,False
a4ca8c,United States,32.58,False
a44611,United States,148.01,False
a0b333,United States,227.86,False
a18341,United States,96.0,False
507c4b,Uzbekistan,252.02,False
a4ca94,United States,244.1,False
a5ea5c,United States,148.79,False
a36ca2,United States,2.83,True
a37fd3,United States,141.36,False
aa1ffc,United States,213.79,False
a68653,United States,43.95,False
a67327,United States,42.33,False
4075f4,United Kingdom,216.39,False
a70988,United States,40.18,False
0101e0,Egypt,287.98,False
750598,Malaysia,229.76,False
c05eb1,Canada,218.64,False
aa763f,United States,96.48,False
a1d368,United States,196.78,False
a3001b,United States,63.95,False
a98fbe,United States,1.03,False
c05eac,Canada,0.0,True
ad6d03,United States,2.83,True
87ad7f,Japan,4.63,True
c05eb6,Canada,12.35,True
abf7c5,United States,214.24,False
ac4d43,United States,194.96,False
a86ff5,United States,49.68,False
ac04ae,United States,5.92,True
aac4c4,United States,158.67,False
a80321,United States,216.23,False
39a206,France,125.91,False
a1836c,United States,110.12,False
a1e67a,United States,45.0,False
39a203,France,210.2,False
a3133c,United States,222.5,False
c05edd,Canada,110.98,False
ad5a04,United States,151.23,False
ac04c2,United States,208.53,False
c05ed0,Canada,0.0,True
a1c014,United States,45.27,False
a6c311,United States,207.9,False
a1e66a,United States,53.95,False
a2e002,United States,58.79,False
c0051f,Canada,133.38,False
75057a,Malaysia,3.6,True
a48cc1,United States,52.45,False
75057b,Malaysia,243.74,False
0c20f6,Panama,235.0,False
ac04d3,United States,250.54,False
a4463e,United States,241.18,False
a8295f,United States,55.56,False
a8295d,United States,220.41,False
300990,Italy,246.99,False
750561,Malaysia,213.17,False
ac3a38,United States,141.59,False
8691aa,Japan,265.2,False
750572,Malaysia,180.6,False
a3cff5,United States,3.86,True
a195a2,United States,94.08,False
aab1d2,United States,72.72,False
ac04f5,United States,119.88,False
ae57d2,United States,122.71,False
a6860d,United States,41.97,False
a74fa2,United States,228.0,False
a9ba54,United States,27.16,False
a921f1,United States,47.1,False
a1c05d,United States,228.97,False
75052a,Malaysia,184.01,False
c84170,New Zealand,32.56,False
abe4db,United States,4.12,True
750532,Malaysia,165.75,False
c05ea6,Canada,204.26,False
ae57dd,United States,122.46,False
0101b8,Egypt,215.2,False
acf1a3,United States,181.36,False
750548,Malaysia,137.56,False
a57997,United States,265.86,False
a61cac,United States,201.02,False
a98bad,United States,54.58,False
acaccc,United States,74.16,False
7c68b6,Australia,157.39,False
c014ec,Canada,0.0,False
a6d234,United States,258.4,False
a95881,United States,237.86,False
87ada2,Japan,3.6,True
a95887,United States,63.31,False
40749b,United Kingdom,241.09,False
a93229,United States,183.38,False
a9eecc,United States,40.68,False
7c68a8,Australia,154.29,False
a56285,United States,6.43,True
7504b5,Malaysia,1.54,True
a8bbbc,United States,154.9,False
ac1698,United States,106.25,False
84b75d,Japan,258.13,False
a9a862,United States,279.95,False
aa735a,United States,249.79,False
ab9387,United States,201.12,False
a8cec7,United States,248.14,False
c04a78,Canada,120.85,False
a45592,United States,267.85,False
abd01d,United States,48.07,False
400afb,United Kingdom,162.96,False
a44257,United States,188.18,False
ad7cec,United States,47.24,False
a6d241,United States,167.63,False
a44258,United States,232.64,False
abd02f,United States,42.0,False
aa600a,United States,152.64,False
a82523,United States,33.44,False
3f8019,Germany,211.69,False
c04a15,Canada,125.53,False
4caee6,Ireland,259.82,False
a8383b,United States,46.91,False
4caee7,Ireland,163.04,False
a4a54c,United States,51.02,False
aa998e,United States,4.12,True
4caee5,Ireland,238.46,False
aa9990,United States,204.28,False
a347b1,United States,246.2,False
a191a8,United States,209.65,False
a9450d,United States,267.58,False
ad237f,United States,234.94,False
ad237c,United States,218.7,False
abd063,United States,206.38,False
a0e7f4,United States,220.01,False
c027e0,Canada,138.12,False
a00a50,United States,53.62,False
ad2386,United States,222.78,False
a071c2,United States,268.34,False
a95859,United States,99.1,False
ad2384,United States,234.14,False
a75ed6,United States,71.0,False
71ba13,Republic of Korea,232.37,False
71ba11,Republic of Korea,5.4,True
a097e9,United States,0.0,True
7c68cb,Australia,175.41,False
a097f5,United States,4.12,True
a8252d,United States,60.15,False
7c68c9,Australia,265.54,False
7c68c7,Australia,133.21,False
a9a804,United States,42.82,False
71ba03,Republic of Korea,184.05,False
a227bb,United States,143.52,False
4caecb,Ireland,222.53,False
c05d56,Canada,264.23,False
a00a1a,United States,0.06,True
a44291,United States,267.52,False
4caed5,Ireland,216.48,False
aab09a,United States,0.06,True
abd081,United States,258.37,False
c027a8,Canada,149.23,False
aa0b10,United States,187.3,False
a4b7d3,United States,280.77,False
a4b7d7,United States,244.47,False
a74d03,United States,70.39,False
a717b6,United States,137.16,False
a214e5,United States,224.52,False
7c434e,Australia,97.2,False
a071ec,United States,79.98,False
a36a19,United States,228.52,False
a5d7c0,United States,43.88,False
aa1e38,United States,66.37,False
a214ed,United States,81.41,False
a3cd58,United States,88.4,False
a49d22,United States,221.3,False
aae960,United States,65.02,False
a9dbeb,United States,46.58,False
7b100a,China,14.92,True
a24a0a,United States,198.16,False
c027d1,Canada,227.29,False
a347dc,United States,38.95,False
a467c6,United States,78.8,False
aae967,United States,0.0,True
a837a7,United States,199.95,False
a24a31,United States,213.96,False
ad493b,United States,179.05,False
c05d08,Canada,153.84,False
a1f4b1,United States,313.57,False
a227fa,United States,54.57,False
7c4329,Australia,196.91,False
ac6fd8,United States,190.7,False
ab097a,United States,162.17,False
485b45,Kingdom of the Netherlands,74.81,False
a694b2,United States,83.14,False
a837a5,United States,224.07,False
a3cd6b,United States,168.61,False
7504fe,Malaysia,198.93,False
407477,United Kingdom,222.05,False
a37d8d,United States,220.37,False
ac296f,United States,74.85,False
008262,South Africa,34.56,False
acbfd3,United States,77.13,False
40745e,United Kingdom,257.41,False
ab098f,United States,52.81,False
a9dbd1,United States,60.39,False
a441c9,United States,0.0,True
a6d26f,United States,10.8,True
a1090f,United States,52.17,False
4a0d12,Romania,231.29,False
ad495b,United States,9.26,True
a441ab,United States,270.19,False
ab9345,United States,67.91,False
a12a9d,United States,243.24,False
aa739e,United States,198.26,False
adcca3,United States,235.21,False
adcca5,United States,261.63,False
a9a879,United States,226.52,False
adcca0,United States,122.65,False
adcca6,United States,4.89,True
a09905,United States,50.47,False
348547,Spain,276.58,False
aac33e,United States,6.69,True
a81288,United States,38.48,False
a9dbc7,United States,39.35,False
ad2328,United States,27.4,False
ac1675,United States,199.01,False
a98bf6,United States,57.76,False
87add4,Japan,5.14,True
ad3656,United States,57.17,False
a12a7b,United States,207.67,False
aad687,United States,64.65,False
a12a7d,United States,272.7,False
347206,Spain,224.43,False
4caf26,Ireland,217.73,False
acad53,United States,270.76,False
a9ca08,United States,87.55,False
acad4a,United States,213.57,False
a9a7d9,United States,235.5,False
a441fb,United States,217.45,False
ae67f1,United States,67.42,False
acad43,United States,71.11,False
a73a47,United States,2.57,True
c05bd2,Canada,246.34,False
abe1ad,United States,225.27,False
ab3d9a,United States,6.43,True
ac01d3,United States,258.25,False
8a0a13,Indonesia,221.27,False
347302,Spain,0.0,True
424b8b,United Kingdom,3.92,False
a8bd1b,United States,200.93,False
a944b9,United States,220.87,False
c0025a,Canada,244.11,False
acad6d,United States,180.85,False
acad6b,United States,46.27,False
a09947,United States,0.0,True
aa1d79,United States,255.01,False
a22927,United States,52.72,False
4caf16,Ireland,11.32,True
a5fa72,United States,32.67,False
aa84dc,United States,246.84,False
a811c0,United States,61.22,False
abe1d8,United States,107.4,False
ad21bc,United States,244.99,False
a1e302,United States,181.75,False
a5d7f7,United States,0.0,True
adcd6d,United States,277.99,False
a694be,United States,80.77,False
a06010,United States,176.0,False
a07341,United States,0.0,True
717cbf,Saudi Arabia,256.19,False
4d23b8,Malta,164.7,False
a98d0c,United States,32.83,False
a4a4e8,United States,128.61,False
ad7d9f,United States,262.65,False
ae54f1,United States,77.46,False
a06020,United States,113.85,False
7b1006,China,15.43,True
acad84,United States,54.99,False
ae54de,United States,113.63,False
abe1ec,United States,76.06,False
4d23c3,Malta,238.83,False
a6e4a7,United States,51.51,False
c01528,Canada,46.33,False
7b1001,China,16.98,True
76bccb,Singapore,134.45,False
c05bc6,Canada,219.45,False
76bccd,Singapore,240.21,False
c01551,Canada,176.49,False
a694dd,United States,219.4,False
a6e4bd,United States,60.36,False
a5c4e2,United States,249.85,False
aae920,United States,53.99,False
a4ed84,United States,46.11,False
3deb82,Germany,65.78,False
ab4fb4,United States,148.77,False
c0152c,Canada,22.83,False
a62d90,United States,42.2,False
a73a1c,United States,128.85,False
ab4fae,United States,257.38,False
a957b9,United States,49.34,False
a48a8f,United States,215.33,False
a26fc9,United States,137.46,False
a5c4de,United States,217.41,False
a38fa4,United States,138.52,False
a86d36,United States,247.47,False
a6e4c2,United States,38.39,False
a4ffca,United States,5.4,True
a97a9f,United States,56.23,False
a3dfeb,United States,54.49,False
ab07c0,United States,102.48,False
a4eca6,United States,220.33,False
ab3d14,United States,83.3,False
4d23f8,Malta,200.83,False
a32342,United States,25.42,False
a57650,United States,36.03,False
514005,Georgia,0.0,True
514004,Georgia,74.59,True
a4b96d,United States,202.7,False
4d23fa,Malta,72.73,False
8a0a8c,Indonesia,233.12,False
a44308,United States,200.94,False
a19340,United States,177.0,False
a5d965,United States,269.13,False
a0c334,United States,66.9,False
a19343,United States,230.72,False
a25cdc,United States,232.15,False
a1801c,United States,165.23,False
a75fbf,United States,223.7,False
a34978,United States,0.0,True
ab3d46,United States,51.06,False
c01505,Canada,284.31,False
a97a67,United States,17.1,False
ac5d38,United States,169.26,False
ab2a0d,United States,45.18,False
a97a5c,United States,73.55,False
8a0a5c,Indonesia,104.3,False
ac27cf,United States,211.89,False
e47ed1,Brazil,201.55,False
ac27f0,United States,239.23,False
acad02,United States,5.4,True
4072c8,United Kingdom,65.29,False
a2038f,United States,82.65,False
a8aa77,United States,226.46,False
ad47e4,United States,64.97,False
a5d927,United States,204.82,False
8a0a3e,Indonesia,95.2,False
45d96f,Denmark,253.58,False
a49ce2,United States,8.75,True
a32367,United States,241.22,False
a32368,United States,209.92,False
a4ffb7,United States,229.21,False
aa0a92,United States,50.94,False
a3ccb7,United States,234.56,False
a44334,United States,203.87,False
4072a5,United Kingdom,210.86,False
a50cb7,United States,206.72,False
a7190b,United States,89.57,False
aac1af,United States,34.97,False
a1f693,United States,33.41,False
acad1d,United States,57.87,False
a56396,United States,42.18,False
c05e8e,Canada,190.48,False
abd135,United States,247.44,False
aab13d,United States,7.28,False
ae5772,United States,106.51,False
adcdcc,United States,270.31,False
a67040,United States,28.81,False
84b86d,Japan,229.56,False
a6837d,United States,216.14,False
a6c013,United States,176.65,False
a1d07c,United States,1.29,True
a67050,United States,201.63,False
a9dcc6,United States,52.16,False
ab8173,United States,84.04,False
c002e4,Canada,100.84,False
abe475,United States,207.89,False
aab169,United States,238.57,False
aac499,United States,64.39,False
ac047d,United States,207.02,False
a6705c,United States,248.57,False
acf146,United States,126.06,False
a0b099,United States,48.72,False
a3239c,United States,135.16,False
a8268d,United States,258.25,False
ac048d,United States,270.38,False
ab817c,United States,49.52,False
aab187,United States,177.59,False
a9597b,United States,39.0,False
ab09b4,United States,234.67,False
4cadbd,Ireland,146.27,False
a0d5d4,United States,58.85,False
4cadbe,Ireland,1.29,True
4cadbf,Ireland,228.99,False
a24b0e,United States,58.14,False
4cadbc,Ireland,112.05,False
a7197d,United States,209.95,False
aab18c,United States,196.61,False
c05e62,Canada,0.64,True
a5634a,United States,47.1,False
a9a91a,United States,210.15,False
a6d30c,United States,39.67,False
a6f96c,United States,187.05,False
4cadc2,Ireland,209.99,False
4cadc3,Ireland,138.07,False
abd17b,United States,211.24,False
4cade0,Ireland,218.69,False
adbaca,United States,262.22,False
a5502b,United States,233.29,False
aa0aab,United States,66.52,False
aa6113,United States,111.89,False
84b860,Japan,201.66,False
a2f08f,United States,184.43,False
a8264f,United States,222.81,False
abd19e,United States,193.1,False
a6d326,United States,116.46,False
a55055,United States,281.14,False
c04b38,Canada,232.43,False
a13e56,United States,45.28,False
c04b41,Canada,16.66,False
a5504c,United States,165.34,False
aa7426,United States,139.92,False
a7f302,United States,154.53,False
4cadb7,Ireland,213.79,False
a085f9,United States,56.13,False
a86cae,United States,136.13,False
a37e6c,United States,249.72,False
3c7a46,Germany,257.12,False
4cadfd,Ireland,241.7,False
a335f4,United States,249.09,False
4bd159,Turkey,219.64,False
aa0c1b,United States,61.39,False
a442a9,United States,244.88,False
ac1720,United States,226.83,False
4bd152,Turkey,216.63,False
ab3dac,United States,33.54,False
adbb9e,United States,45.11,False
a335eb,United States,159.56,False
4bd14f,Turkey,214.77,False
ab9418,United States,38.59,False
3c7a54,Germany,1.8,True
a575e0,United States,211.64,False
a455c7,United States,210.42,False
a36b2d,United States,0.32,True
ad7da2,United States,234.03,False
346057,Spain,209.59,False
347388,Spain,220.09,False
347387,Spain,220.61,False
c05e2d,Canada,157.58,False
ac0417,United States,184.16,False
a825a8,United States,52.17,False
a86e1d,United States,252.17,False
7c444d,Australia,41.62,False
4cade3,Ireland,248.85,False
4cade4,Ireland,228.74,False
4cadea,Ireland,71.83,False
a2ae2d,United States,91.18,False
4cadf8,Ireland,207.76,False
a5fb19,United States,47.67,False
7c443f,Australia,50.35,False
4cadf4,Ireland,3.34,True
4cadf6,Ireland,200.29,False
ab8112,United States,246.65,False
4cadf7,Ireland,245.24,False
c028cd,Canada,223.08,False
a9336c,United States,78.25,False
a442f3,United States,228.49,False
86d237,Japan,116.82,False
c80f8d,New Zealand,78.94,False
a5b39d,United States,45.46,False
a442da,United States,0.06,True
ac1765,United States,0.0,True
aad780,United States,284.44,False
aa99b7,United States,230.57,False
ac0448,United States,273.84,False
aa99b2,United States,223.18,False
ac0441,United States,63.69,False
aa1f16,United States,59.78,False
40756d,United Kingdom,206.7,False
869582,Japan,271.12,False
ab2ae0,United States,136.6,False
ae571a,United States,95.34,False
acadb6,United States,53.29,False
7c4493,Australia,53.15,False
a3ce2c,United States,33.91,False
a2ae96,United States,123.99,False
407573,United Kingdom,67.85,False
abe448,United States,225.93,False
a6709b,United States,224.94,False
40622b,United Kingdom,222.8,False
40622d,United Kingdom,192.44,False
abe42c,United States,72.03,False
a3bb19,United States,49.27,False
ac1789,United States,219.72,False
acade8,United States,48.97,False
a7f398,United States,222.81,False
7c448e,Australia,5.47,False
407567,United Kingdom,208.77,False
7c4480,Australia,133.24,False
407569,United Kingdom,227.78,False
acadbf,United States,224.27,False
a2ae6e,United States,58.07,False
acadd3,United States,66.94,False
a50e3f,United States,200.64,False
ad2445,United States,0.0,True
ad7e6f,United States,204.41,False
4cae00,Ireland,107.75,False
ad7e88,United States,125.28,False
a19404,United States,199.39,False
4cae19,Ireland,250.41,False
ac4b72,United States,222.39,False
aa72f5,United States,67.32,False
a9a8fa,United States,82.83,False
a9a8cf,United States,77.34,False
acae93,United States,28.61,False
a812f9,United States,49.05,False
a01db9,United States,45.98,False
aa1e99,United States,95.61,False
a945e7,United States,5.14,True
adbb36,United States,101.51,False
a49e9a,United States,14.92,True
a812e9,United States,32.93,False
a12ac5,United States,254.85,False
a25dcd,United States,52.05,False
407512,United Kingdom,241.64,False
4cae49,Ireland,189.35,False
a12ac9,United States,224.8,False
a3373a,United States,252.8,False
7c4435,Australia,43.3,False
a50e93,United States,261.03,False
a5b2b0,United States,271.7,False
a61b43,United States,146.18,False
7c4439,Australia,41.57,False
a1f74c,United States,139.12,False
a682b3,United States,3.6,True
a695e6,United States,66.31,False
a12ac1,United States,193.63,False
a12ac3,United States,268.74,False
a61b4e,United States,163.59,False
a562e8,United States,0.0,True
a0c43e,United States,28.83,False
7c4423,Australia,0.0,False
a00af3,United States,33.97,False
a37db9,United States,107.93,False
aa72b1,United States,183.38,False
ad22fc,United States,94.57,False
a838e5,United States,133.56,False
a33741,United States,230.73,False
a12aa4,United States,201.11,False
a12aa5,United States,250.39,False
a682e3,United States,3.86,True
4cae29,Ireland,169.23,False
a06115,United States,22.55,False
a74e7a,United States,187.72,False
a1e411,United States,207.92,False
ac1701,United States,25.21,True
ac1704,United States,55.66,False
a12aa1,United States,285.51,False
4cae35,Ireland,88.89,False
ab3da7,United States,218.06,False
4cae31,Ireland,139.86,False
a13de2,United States,134.66,False
a24ade,United States,247.45,False
a3cde4,United States,269.57,False
a3244a,United States,241.59,False
7c42e2,Australia,233.86,False
a2adf4,United States,247.45,False
4cae6d,Ireland,228.26,False
7c42e4,Australia,227.35,False
ac5e23,United States,228.62,False
4cae8c,Ireland,64.95,False
761488,Pakistan,236.71,False
a1f77c,United States,0.0,True
aa8741,United States,86.61,False
4cae96,Ireland,212.75,False
4cae97,Ireland,204.33,False
4cae98,Ireland,186.26,False
4cae92,Ireland,195.84,False
7c42d0,Australia,47.53,False
4073a1,United Kingdom,202.52,False
4cae95,Ireland,206.3,False
ac5e0d,United States,48.79,False
4cae91,Ireland,38.07,True
7c42d9,Australia,208.75,False
ac28be,United States,209.2,False
846844,Japan,250.29,False
a62de4,United States,70.14,False
a25def,United States,33.18,False
a12ae9,United States,262.27,False
4d22ab,Malta,64.39,False
ac28e5,United States,190.74,False
4cae68,Ireland,139.66,False
4cae64,Ireland,283.77,False
4cae66,Ireland,228.51,False
4d22b6,Malta,244.24,False
ab2b23,United States,271.44,False
a4dab6,United States,264.66,False
a69761,United States,75.41,False
4cae4c,Ireland,226.32,False
a12ae4,United States,239.63,False
a12ae5,United States,152.44,False
ac5e45,United States,45.0,False
4cae6a,Ireland,230.68,False
4cae6b,Ireland,5.14,True
a1d105,United States,64.31,False
a12aea,United States,213.38,False
4d22c8,Malta,241.06,False
a82727,United States,202.6,False
4d22c3,Malta,208.55,False
4d22c4,Malta,226.14,False
a1f75f,United States,59.55,False
a57796,United States,212.88,False
846866,Japan,265.23,False
ab2b2c,United States,224.93,False
ac15d1,United States,0.0,True
aad5ca,United States,89.04,False
ad6b15,United States,3.09,True
ad6b14,United States,0.0,True
acae2d,United States,38.29,False
acae2e,United States,218.96,False
c001ea,Canada,145.66,False
a01f37,United States,3.09,True
a01f2a,United States,64.11,False
a48ae7,United States,2.83,True
ad35af,United States,22.78,False
